,Timestamp,Prelim,Actual,Forecast,Previous
0,2023-01-18 14:15:00,False,1.65%, ,2.18%
1,2022-12-15 14:15:00,False,2.51%, ,3.34%
2,2022-11-16 14:15:00,False,3.28%, ,4.96%
3,2022-10-18 13:15:00,False,5.33%, ,3.91%
4,2022-09-15 13:15:00,False,3.68%, ,3.81%
5,2022-08-16 13:15:00,False,3.90%, ,4.02%
6,2022-07-15 13:15:00,False,4.16%, ,4.81%
7,2022-06-17 13:15:00,False,5.83%, ,6.29%
8,2022-05-17 13:15:00,False,6.40%, ,5.36%
9,2022-04-15 13:15:00,False,5.47%, ,7.51%
10,2022-03-17 13:15:00,False,7.45%, ,3.64%
11,2022-02-16 14:15:00,False,4.08%, ,3.80%
12,2022-01-14 14:15:00,False,3.67%, ,4.98%
13,2021-12-16 14:15:00,False,5.27%, ,5.29%
14,2021-11-16 14:15:00,False,5.14%, ,4.58%
15,2021-10-18 13:15:00,False,4.60%, ,5.66%
16,2021-09-15 13:15:00,False,5.95%, ,6.64%
17,2021-08-17 13:15:00,False,6.55%, ,9.91%
18,2021-07-15 13:15:00,False,9.80%, ,16.09%
19,2021-06-15 13:15:00,False,16.37%, ,17.60%
20,2021-05-14 13:15:00,False,16.49%, ,1.04%
21,2021-04-15 13:15:00,False,1.02%, ,-4.77%
22,2021-03-16 13:15:00,False,-4.25%, ,-1.95%
23,2021-02-17 14:15:00,False,-1.82%, ,-3.15%
24,2021-01-15 14:15:00,False,-3.60%, ,-5.41%
25,2020-12-15 14:15:00,False,-5.50%, ,-5.00%
26,2020-11-17 14:15:00,False,-5.34%, ,-6.73%
27,2020-10-16 13:15:00,False,-7.28%, ,-7.01%
28,2020-09-15 13:15:00,False,-7.73%, ,-7.42%
29,2020-08-14 13:15:00,False,-8.18%, ,-11.03%
30,2020-07-15 13:15:00,False,-10.82%, ,-15.36%
31,2020-06-16 13:15:00,False,-15.27%, ,-16.25%
32,2020-05-15 13:15:00,False,-15.04%, ,-4.88%
33,2020-04-15 13:15:00,False,-5.49%, ,0.02%
34,2020-03-17 13:15:00,False,0.04%, ,-1.02%
35,2020-02-14 14:15:00,False,-0.83%, ,-0.91%
36,2020-01-17 14:15:00,False,-1.01%, ,-0.68%
37,2019-12-17 14:15:00,False,-0.75%, ,-1.30%
38,2019-11-15 14:15:00,False,-1.13%, ,-0.07%
39,2019-10-17 13:15:00,False,-0.14%, ,0.38%
40,2019-09-17 13:15:00,False,0.36%, ,0.52%
41,2019-08-15 13:15:00,False,0.48%, ,1.15%
42,2019-07-16 13:15:00,False,1.3%, ,2.1%
43,2019-06-14 13:15:00,False,2.0%, ,0.9%
44,2019-05-15 13:15:00,False,0.9%, ,2.8%
45,2019-04-16 13:15:00,False,2.8%, ,3.6%
46,2019-03-15 13:15:00,False,3.5%, ,3.8%
47,2019-02-15 14:15:00,False,3.8%, ,4.1%
48,2019-01-18 14:15:00,False,4.0%, ,4.1%
49,2018-12-14 14:15:00,False,3.9%, ,4.1%
50,2018-11-16 14:15:00,False,4.1%, ,5.6%
51,2018-10-16 13:15:00,False,5.1%, ,4.9%
52,2018-09-14 13:15:00,False,4.9%, ,4.0%
53,2018-08-15 13:15:00,False,4.2%, ,3.8%
54,2018-07-17 13:15:00,False,3.8%, ,3.5%
55,2018-06-15 13:15:00,False,3.5%, ,3.6%
56,2018-05-16 13:15:00,False,3.5%, ,3.7%
57,2018-04-17 13:15:00,False,4.3%, ,4.4%
58,2018-03-16 13:15:00,False,4.4%, ,3.5%
