time,ask,bid,ask_volume,bid_volume
2019-10-24 10:55:00.013000,5.7477,5.74676,750000,750000
2019-10-24 10:55:00.064000,5.74773,5.7468,370000,750000
2019-10-24 10:55:00.165000,5.74773,5.7469,370000,750000
2019-10-24 10:55:00.366000,5.74788,5.7469,750000,750000
2019-10-24 10:55:00.522000,5.74787,5.7469,750000,750000
2019-10-24 10:55:00.573000,5.74787,5.7468,750000,750000
2019-10-24 10:55:00.623000,5.74788,5.74728,750000,750000
2019-10-24 10:55:01.571000,5.74787,5.74729,750000,750000
2019-10-24 10:55:02.231000,5.74797,5.74729,750000,750000
2019-10-24 10:55:02.414000,5.74797,5.74732,750000,750000
2019-10-24 10:55:02.518000,5.74798,5.74731,750000,750000
2019-10-24 10:55:02.569000,5.74797,5.74728,750000,750000
2019-10-24 10:55:03.526000,5.748,5.74727,750000,750000
2019-10-24 10:55:03.584000,5.74802,5.74727,750000,750000
2019-10-24 10:55:03.672000,5.748,5.74732,750000,750000
2019-10-24 10:55:05.063000,5.74793,5.74643,750000,750000
2019-10-24 10:55:05.114000,5.74784,5.74663,750000,750000
2019-10-24 10:55:06.256000,5.74784,5.74646,750000,750000
2019-10-24 10:55:08.223000,5.74784,5.74642,750000,750000
2019-10-24 10:55:08.273000,5.74777,5.74635,750000,750000
2019-10-24 10:55:08.948000,5.74777,5.7466,750000,750000
2019-10-24 10:55:09.049000,5.74796,5.74673,750000,750000
2019-10-24 10:55:09.100000,5.74803,5.74673,750000,750000
2019-10-24 10:55:09.251000,5.74803,5.74677,750000,750000
2019-10-24 10:55:09.495000,5.74812,5.74677,750000,750000
2019-10-24 10:55:09.550000,5.74817,5.74677,750000,750000
2019-10-24 10:55:09.677000,5.74818,5.74672,750000,750000
2019-10-24 10:55:09.818000,5.74818,5.74677,750000,750000
2019-10-24 10:55:19.142000,5.74818,5.74666,750000,750000
2019-10-24 10:55:24.712000,5.74813,5.74661,750000,750000
2019-10-24 10:55:25.465000,5.74793,5.74643,750000,750000
2019-10-24 10:55:25.617000,5.74792,5.74652,750000,750000
2019-10-24 10:55:25.898000,5.74761,5.74652,750000,750000
2019-10-24 10:55:26.047000,5.74792,5.74652,750000,750000
2019-10-24 10:55:26.164000,5.74793,5.74652,750000,750000
2019-10-24 10:55:26.230000,5.74783,5.74652,750000,750000
2019-10-24 10:55:26.378000,5.74793,5.74652,750000,750000
2019-10-24 10:55:26.429000,5.74793,5.74655,750000,750000
2019-10-24 10:55:26.608000,5.74761,5.74655,750000,750000
2019-10-24 10:55:26.710000,5.74793,5.74655,750000,750000
2019-10-24 10:55:26.840000,5.74739,5.74655,750000,750000
2019-10-24 10:55:26.890000,5.74793,5.74655,750000,750000
2019-10-24 10:55:27.494000,5.74792,5.74643,750000,750000
2019-10-24 10:55:27.995000,5.74792,5.74653,750000,750000
2019-10-24 10:55:28.494000,5.74792,5.74642,750000,750000
2019-10-24 10:55:28.947000,5.74793,5.74652,750000,750000
2019-10-24 10:55:29.173000,5.74792,5.74652,750000,750000
2019-10-24 10:55:29.495000,5.74793,5.74652,750000,750000
2019-10-24 10:55:31.389000,5.7481,5.74658,750000,750000
2019-10-24 10:55:34.408000,5.74814,5.74662,750000,750000
2019-10-24 10:55:34.838000,5.74815,5.74663,750000,750000
2019-10-24 10:55:34.939000,5.74819,5.74667,750000,750000
2019-10-24 10:55:36.840000,5.74824,5.74672,750000,750000
2019-10-24 10:55:42.408000,5.74823,5.74671,750000,750000
2019-10-24 10:55:46.513000,5.7481,5.74654,750000,750000
2019-10-24 10:55:49.938000,5.74809,5.74654,750000,750000
