time,ask,bid,ask_volume,bid_volume
2023-11-24 13:25:00.118000,1.36859,1.36847,1350000,1200000
2023-11-24 13:25:00.221000,1.3686,1.36847,1350000,1200000
2023-11-24 13:25:00.375000,1.3686,1.36851,2100000,1200000
2023-11-24 13:25:00.426000,1.36861,1.36851,2250000,1200000
2023-11-24 13:25:00.682000,1.36864,1.36856,2700000,1890000
2023-11-24 13:25:00.734000,1.36869,1.36859,1200000,1200000
2023-11-24 13:25:00.837000,1.36871,1.36859,1350000,1200000
2023-11-24 13:25:01.207000,1.36869,1.36859,3600000,1200000
2023-11-24 13:25:01.361000,1.36868,1.36859,2850000,1200000
2023-11-24 13:25:01.729000,1.36868,1.36857,2850000,1200000
2023-11-24 13:25:02.027000,1.36865,1.36857,1350000,1200000
2023-11-24 13:25:02.079000,1.36864,1.36854,2250000,1200000
2023-11-24 13:25:02.130000,1.36865,1.36853,2100000,1200000
2023-11-24 13:25:02.233000,1.36863,1.36852,1350000,1200000
2023-11-24 13:25:02.284000,1.36862,1.36851,1600000,1200000
2023-11-24 13:25:03.347000,1.3686,1.36847,1320000,1200000
2023-11-24 13:25:03.450000,1.36859,1.36846,1600000,1200000
2023-11-24 13:25:03.665000,1.36859,1.36848,1200000,1200000
2023-11-24 13:25:04.021000,1.3686,1.36847,1700000,1200000
2023-11-24 13:25:04.124000,1.3686,1.36847,3150000,1200000
2023-11-24 13:25:04.337000,1.36859,1.36848,1600000,1200000
2023-11-24 13:25:04.541000,1.36859,1.36848,1600000,1200000
2023-11-24 13:25:04.912000,1.36857,1.36845,1600000,1200000
2023-11-24 13:25:05.218000,1.36858,1.36845,1600000,1200000
2023-11-24 13:25:05.321000,1.36857,1.36845,1600000,1200000
2023-11-24 13:25:05.423000,1.36855,1.36843,1600000,1200000
2023-11-24 13:25:05.525000,1.36854,1.36843,1350000,1200000
2023-11-24 13:25:05.833000,1.36854,1.36843,1600000,1200000
2023-11-24 13:25:06.197000,1.36853,1.36843,1600000,1200000
2023-11-24 13:25:07.082000,1.36855,1.36842,1600000,1200000
2023-11-24 13:25:07.285000,1.36854,1.36842,1600000,1200000
2023-11-24 13:25:07.438000,1.36854,1.36842,1350000,1200000
2023-11-24 13:25:08.071000,1.36853,1.36842,1200000,1200000
2023-11-24 13:25:08.427000,1.36852,1.36842,1200000,1200000
2023-11-24 13:25:08.957000,1.36852,1.36843,1200000,1200000
2023-11-24 13:25:09.324000,1.36851,1.36841,1200000,1200000
2023-11-24 13:25:09.427000,1.3685,1.3684,1350000,1200000
