time,ask,bid,ask_volume,bid_volume
2023-12-14 08:55:00.029000,10.70665,10.70381,1960000,1200000
2023-12-14 08:55:00.131000,10.70681,10.70383,1960000,1200000
2023-12-14 08:55:00.282000,10.70664,10.70379,1960000,1200000
2023-12-14 08:55:00.333000,10.70686,10.70431,1960000,1200000
2023-12-14 08:55:00.485000,10.70685,10.7043,1960000,1200000
2023-12-14 08:55:00.586000,10.70713,10.70431,1960000,1200000
2023-12-14 08:55:00.637000,10.70707,10.70456,1960000,1200000
2023-12-14 08:55:00.789000,10.70654,10.70405,1620000,1200000
2023-12-14 08:55:00.890000,10.70667,10.70381,1960000,1200000
2023-12-14 08:55:00.992000,10.70698,10.70395,1960000,1200000
2023-12-14 08:55:01.396000,10.7067,10.7041,1200000,1200000
2023-12-14 08:55:01.498000,10.70621,10.70375,1200000,1200000
2023-12-14 08:55:01.599000,10.70624,10.7037,1200000,1960000
2023-12-14 08:55:01.751000,10.70598,10.70361,1200000,1200000
2023-12-14 08:55:01.883000,10.70551,10.70307,1200000,1620000
2023-12-14 08:55:02.086000,10.70546,10.70277,1200000,1960000
2023-12-14 08:55:02.237000,10.70551,10.70298,1200000,1960000
2023-12-14 08:55:02.288000,10.70551,10.70298,1200000,1200000
2023-12-14 08:55:04.055000,10.70527,10.70272,1200000,1200000
2023-12-14 08:55:06.122000,10.70535,10.70304,1960000,1200000
2023-12-14 08:55:06.224000,10.70532,10.70303,1960000,1200000
2023-12-14 08:55:06.275000,10.70512,10.70229,1200000,1200000
2023-12-14 08:55:06.578000,10.70512,10.70229,1960000,1200000
2023-12-14 08:55:07.586000,10.70512,10.70229,1620000,1200000
2023-12-14 08:55:08.142000,10.70512,10.70229,1960000,1200000
2023-12-14 08:55:08.646000,10.70512,10.70229,1200000,1200000
2023-12-14 08:55:10.006000,10.70505,10.70232,1200000,1200000
2023-12-14 08:55:10.309000,10.70493,10.70204,1200000,1960000
2023-12-14 08:55:10.360000,10.70475,10.70217,1200000,1200000
2023-12-14 08:55:11.268000,10.70475,10.70217,1200000,1960000
2023-12-14 08:55:11.369000,10.70506,10.70244,1960000,1200000
2023-12-14 08:55:11.777000,10.70509,10.70243,1200000,1200000
2023-12-14 08:55:11.879000,10.7048,10.70217,1200000,1960000
2023-12-14 08:55:11.981000,10.7044,10.70174,1200000,1960000
2023-12-14 08:55:12.032000,10.70399,10.70133,1200000,1960000
2023-12-14 08:55:12.083000,10.70399,10.70133,1200000,1960000
2023-12-14 08:55:12.184000,10.70395,10.70149,1200000,1960000
2023-12-14 08:55:12.336000,10.70375,10.70138,1200000,1960000
2023-12-14 08:55:12.387000,10.70375,10.70138,1200000,1200000
2023-12-14 08:55:12.590000,10.70344,10.70091,1200000,1200000
2023-12-14 08:55:12.691000,10.7035,10.70062,1200000,1060000
2023-12-14 08:55:12.893000,10.70353,10.70086,1200000,1620000
2023-12-14 08:55:12.995000,10.70362,10.70108,1200000,1200000
2023-12-14 08:55:13.096000,10.70362,10.70108,1960000,1200000
2023-12-14 08:55:13.349000,10.70373,10.70109,1960000,1200000
2023-12-14 08:55:13.450000,10.70377,10.70147,1960000,1200000
2023-12-14 08:55:13.552000,10.70418,10.70162,1760000,1200000
2023-12-14 08:55:14.108000,10.70484,10.70162,1960000,1200000
2023-12-14 08:55:14.613000,10.70485,10.70161,1960000,1200000
2023-12-14 08:55:15.269000,10.70485,10.70161,1960000,1200000
2023-12-14 08:55:15.823000,10.70485,10.70161,1960000,1200000
2023-12-14 08:55:16.328000,10.70485,10.70161,1960000,1200000
2023-12-14 08:55:16.833000,10.70485,10.70161,1960000,1200000
2023-12-14 08:55:17.389000,10.70485,10.70161,1960000,1200000
2023-12-14 08:55:17.641000,10.70455,10.70144,1960000,1200000
2023-12-14 08:55:17.994000,10.70455,10.70144,1960000,1200000
2023-12-14 08:55:18.701000,10.70429,10.70136,1960000,1200000
2023-12-14 08:55:18.802000,10.70415,10.70112,1960000,1200000
2023-12-14 08:55:18.853000,10.70417,10.701,1960000,1200000
2023-12-14 08:55:18.904000,10.70401,10.70086,1960000,1200000
2023-12-14 08:55:19.207000,10.70401,10.70086,1960000,1200000
2023-12-14 08:55:19.308000,10.7038,10.70057,1960000,1200000
2023-12-14 08:55:19.410000,10.70353,10.70067,1960000,1200000
2023-12-14 08:55:19.764000,10.7035,10.70047,1960000,1200000
2023-12-14 08:55:19.815000,10.7035,10.70047,1960000,1200000
2023-12-14 08:55:19.916000,10.70368,10.70049,1960000,1200000
2023-12-14 08:55:20.320000,10.70353,10.70044,1960000,1200000
2023-12-14 08:55:20.523000,10.70371,10.70062,1960000,1200000
2023-12-14 08:55:20.624000,10.70389,10.70075,1760000,1200000
2023-12-14 08:55:20.725000,10.70388,10.70103,1760000,1200000
2023-12-14 08:55:20.826000,10.70407,10.70095,1760000,1200000
2023-12-14 08:55:21.029000,10.70427,10.70121,1960000,1200000
2023-12-14 08:55:21.130000,10.70442,10.70124,1960000,1200000
2023-12-14 08:55:21.231000,10.70454,10.70143,1760000,1200000
2023-12-14 08:55:21.332000,10.70472,10.7015,1760000,1200000
2023-12-14 08:55:21.686000,10.7049,10.702,1760000,1200000
2023-12-14 08:55:21.787000,10.7051,10.70197,1760000,1200000
2023-12-14 08:55:21.838000,10.70509,10.70204,1960000,1200000
2023-12-14 08:55:21.889000,10.70516,10.70226,1960000,1200000
2023-12-14 08:55:22.192000,10.70516,10.70237,1960000,1200000
2023-12-14 08:55:22.344000,10.70517,10.70236,1960000,1200000
2023-12-14 08:55:22.880000,10.70517,10.70236,1960000,1200000
2023-12-14 08:55:23.336000,10.70543,10.70264,1960000,1200000
2023-12-14 08:55:23.387000,10.70543,10.70264,1960000,1200000
2023-12-14 08:55:23.943000,10.70543,10.70264,1960000,1200000
2023-12-14 08:55:24.449000,10.70542,10.70265,1960000,1200000
2023-12-14 08:55:24.854000,10.70517,10.70241,1960000,1200000
2023-12-14 08:55:25.056000,10.70517,10.70241,1960000,1200000
2023-12-14 08:55:25.512000,10.70496,10.70233,1960000,1200000
2023-12-14 08:55:25.562000,10.70497,10.70232,1960000,1200000
2023-12-14 08:55:26.118000,10.70497,10.70232,1960000,1200000
2023-12-14 08:55:26.924000,10.70519,10.70239,1960000,1200000
2023-12-14 08:55:27.177000,10.70519,10.70239,1960000,1200000
2023-12-14 08:55:27.731000,10.70504,10.70235,1960000,1200000
2023-12-14 08:55:28.235000,10.70477,10.70236,1760000,1200000
2023-12-14 08:55:28.286000,10.70472,10.70203,1960000,1200000
2023-12-14 08:55:28.337000,10.70412,10.70184,1200000,1200000
2023-12-14 08:55:28.388000,10.7039,10.7017,1200000,1200000
2023-12-14 08:55:28.590000,10.7042,10.702,1960000,1200000
2023-12-14 08:55:28.692000,10.70443,10.70225,1960000,1200000
2023-12-14 08:55:28.743000,10.70454,10.70251,1200000,1200000
2023-12-14 08:55:28.793000,10.70492,10.70249,1960000,1200000
2023-12-14 08:55:28.945000,10.70477,10.70228,1960000,1200000
2023-12-14 08:55:28.996000,10.70452,10.70242,1200000,1200000
2023-12-14 08:55:29.098000,10.70449,10.70217,1200000,1200000
2023-12-14 08:55:29.148000,10.70447,10.70242,1200000,1200000
2023-12-14 08:55:29.552000,10.70427,10.70223,1200000,1200000
2023-12-14 08:55:30.360000,10.7045,10.70233,1960000,1200000
2023-12-14 08:55:30.863000,10.7045,10.70233,1200000,1200000
2023-12-14 08:55:31.116000,10.70469,10.70248,1960000,1200000
2023-12-14 08:55:31.368000,10.70469,10.70248,1200000,1200000
2023-12-14 08:55:31.571000,10.70452,10.70228,1200000,1200000
2023-12-14 08:55:31.672000,10.70425,10.70211,1200000,1200000
2023-12-14 08:55:32.479000,10.70391,10.70137,1200000,1960000
2023-12-14 08:55:32.985000,10.7039,10.70138,1200000,1200000
2023-12-14 08:55:33.339000,10.70369,10.70123,1200000,1200000
2023-12-14 08:55:33.389000,10.70356,10.701,1200000,1200000
2023-12-14 08:55:33.491000,10.70356,10.701,1200000,1960000
2023-12-14 08:55:33.794000,10.70381,10.70119,1200000,1960000
2023-12-14 08:55:34.047000,10.70381,10.70119,1200000,1960000
2023-12-14 08:55:34.501000,10.70381,10.70119,1200000,1200000
2023-12-14 08:55:35.258000,10.7038,10.70132,1200000,1200000
2023-12-14 08:55:36.418000,10.70355,10.70132,1200000,1200000
2023-12-14 08:55:40.243000,10.70359,10.70116,1200000,1200000
2023-12-14 08:55:41.303000,10.70359,10.70116,1200000,1960000
2023-12-14 08:55:41.807000,10.70359,10.70117,1200000,1200000
2023-12-14 08:55:44.097000,10.70359,10.70117,1960000,1200000
2023-12-14 08:55:44.602000,10.70358,10.70118,1960000,1200000
2023-12-14 08:55:44.754000,10.70363,10.70135,1960000,1200000
2023-12-14 08:55:45.107000,10.70379,10.70154,1960000,1200000
2023-12-14 08:55:45.662000,10.70378,10.70155,1200000,1200000
2023-12-14 08:55:48.484000,10.70368,10.70078,1200000,1960000
2023-12-14 08:55:48.888000,10.70368,10.70078,1200000,1960000
2023-12-14 08:55:49.393000,10.70368,10.70078,1200000,1960000
2023-12-14 08:55:49.948000,10.70368,10.70078,1200000,1960000
2023-12-14 08:55:50.251000,10.70349,10.70116,1200000,1960000
2023-12-14 08:55:50.301000,10.70349,10.70116,1200000,1200000
2023-12-14 08:55:51.863000,10.70349,10.70116,1200000,1960000
2023-12-14 08:55:52.519000,10.70341,10.70075,1200000,1960000
2023-12-14 08:55:52.620000,10.70323,10.70047,1200000,1960000
2023-12-14 08:55:54.586000,10.70323,10.70047,1200000,1960000
2023-12-14 08:55:56.201000,10.70323,10.70047,1200000,1960000
2023-12-14 08:55:56.402000,10.70326,10.70078,1200000,1960000
2023-12-14 08:55:58.520000,10.70324,10.70063,1200000,1960000
2023-12-14 08:55:58.722000,10.70324,10.70063,1200000,1960000
2023-12-14 08:55:59.427000,10.70303,10.70049,1200000,1960000
2023-12-14 08:55:59.781000,10.70302,10.7005,1200000,1200000
2023-12-14 08:56:00.085000,10.70321,10.70002,1200000,1060000
2023-12-14 08:56:00.136000,10.70352,10.69966,1960000,1960000
2023-12-14 08:56:00.238000,10.70355,10.69958,1960000,2460000
2023-12-14 08:56:00.339000,10.70339,10.69961,1620000,1960000
2023-12-14 08:56:00.441000,10.70291,10.69933,1200000,1760000
2023-12-14 08:56:00.492000,10.70324,10.69954,1200000,1960000
2023-12-14 08:56:00.542000,10.70308,10.69956,1200000,1960000
2023-12-14 08:56:00.644000,10.70266,10.69945,1200000,1960000
2023-12-14 08:56:00.796000,10.70254,10.69946,1200000,1960000
2023-12-14 08:56:00.999000,10.70293,10.69945,1960000,1960000
2023-12-14 08:56:01.050000,10.70264,10.69948,1200000,1960000
2023-12-14 08:56:01.151000,10.70259,10.69921,1200000,1960000
2023-12-14 08:56:01.253000,10.70283,10.69926,1960000,1960000
2023-12-14 08:56:01.304000,10.70244,10.6991,1200000,1960000
2023-12-14 08:56:01.506000,10.70248,10.69934,1200000,1960000
2023-12-14 08:56:01.557000,10.70223,10.69925,1200000,1960000
2023-12-14 08:56:01.659000,10.70228,10.69897,1200000,1960000
2023-12-14 08:56:01.709000,10.70231,10.69924,1200000,1960000
2023-12-14 08:56:01.760000,10.70224,10.6991,1200000,1960000
2023-12-14 08:56:01.862000,10.70227,10.69926,1200000,1960000
2023-12-14 08:56:01.913000,10.70229,10.69935,1200000,1960000
2023-12-14 08:56:02.014000,10.70265,10.69923,1960000,1960000
2023-12-14 08:56:02.267000,10.70261,10.69912,1200000,1960000
2023-12-14 08:56:02.318000,10.7023,10.69913,1200000,1960000
2023-12-14 08:56:02.621000,10.70244,10.69927,1200000,1960000
2023-12-14 08:56:02.671000,10.7023,10.69927,1200000,1960000
2023-12-14 08:56:02.723000,10.70297,10.69927,1960000,1960000
2023-12-14 08:56:02.774000,10.70297,10.69927,1960000,1960000
2023-12-14 08:56:02.875000,10.70297,10.69927,1960000,1960000
2023-12-14 08:56:03.279000,10.70298,10.69971,1960000,1960000
2023-12-14 08:56:03.380000,10.70299,10.6997,1960000,1960000
2023-12-14 08:56:03.481000,10.7026,10.6997,1200000,1960000
2023-12-14 08:56:03.835000,10.70266,10.69961,1200000,1960000
2023-12-14 08:56:04.038000,10.70384,10.69929,1760000,1960000
2023-12-14 08:56:04.291000,10.70384,10.6996,1760000,1960000
2023-12-14 08:56:04.442000,10.70366,10.6995,1760000,1960000
2023-12-14 08:56:04.796000,10.70366,10.69959,1760000,1960000
2023-12-14 08:56:04.999000,10.704,10.70036,1760000,1960000
2023-12-14 08:56:05.252000,10.704,10.70092,1760000,1200000
2023-12-14 08:56:05.303000,10.70399,10.70061,1760000,1960000
2023-12-14 08:56:05.808000,10.704,10.70032,1760000,1960000
2023-12-14 08:56:05.915000,10.704,10.70109,1760000,1200000
2023-12-14 08:56:06.221000,10.70453,10.70166,1760000,1200000
2023-12-14 08:56:06.322000,10.70453,10.70166,1760000,1200000
2023-12-14 08:56:06.575000,10.70485,10.70106,1760000,1200000
2023-12-14 08:56:06.626000,10.70409,10.7007,1960000,1960000
2023-12-14 08:56:06.677000,10.70409,10.70093,1960000,1200000
2023-12-14 08:56:06.829000,10.70426,10.70076,1760000,1200000
2023-12-14 08:56:06.879000,10.70426,10.70035,1760000,1200000
2023-12-14 08:56:06.930000,10.70415,10.7006,1960000,1200000
2023-12-14 08:56:07.032000,10.70415,10.70074,1960000,1200000
2023-12-14 08:56:07.133000,10.70426,10.70042,1760000,1200000
2023-12-14 08:56:07.336000,10.70349,10.70043,1760000,1200000
2023-12-14 08:56:07.537000,10.7035,10.69985,1760000,1960000
2023-12-14 08:56:07.639000,10.70347,10.69992,1960000,1200000
2023-12-14 08:56:07.690000,10.70346,10.69961,1960000,1200000
2023-12-14 08:56:07.741000,10.70347,10.6997,1960000,1200000
2023-12-14 08:56:07.792000,10.70346,10.69961,1960000,1200000
2023-12-14 08:56:07.843000,10.70346,10.69961,1960000,1200000
2023-12-14 08:56:07.944000,10.70347,10.6997,1960000,1200000
2023-12-14 08:56:07.995000,10.70347,10.69962,1960000,1200000
2023-12-14 08:56:08.349000,10.70346,10.69963,1960000,1200000
2023-12-14 08:56:08.653000,10.70307,10.69955,1760000,1960000
2023-12-14 08:56:08.905000,10.70308,10.69986,1760000,1200000
2023-12-14 08:56:08.956000,10.70308,10.69986,1760000,1200000
2023-12-14 08:56:09.058000,10.70308,10.69945,1760000,1960000
2023-12-14 08:56:09.159000,10.70373,10.69945,1760000,1960000
2023-12-14 08:56:09.412000,10.70373,10.69945,1760000,1960000
2023-12-14 08:56:09.664000,10.70312,10.69945,1760000,1960000
2023-12-14 08:56:09.967000,10.70312,10.70022,1760000,1200000
2023-12-14 08:56:10.068000,10.70312,10.69977,1760000,1200000
2023-12-14 08:56:10.119000,10.70312,10.70006,1760000,1200000
2023-12-14 08:56:10.270000,10.70346,10.69969,1760000,1960000
2023-12-14 08:56:10.321000,10.70346,10.69991,1760000,1200000
2023-12-14 08:56:10.573000,10.70346,10.69991,1760000,1200000
2023-12-14 08:56:11.026000,10.70318,10.69992,1760000,1200000
2023-12-14 08:56:11.128000,10.70318,10.69992,1760000,1200000
2023-12-14 08:56:11.279000,10.70317,10.69989,1760000,1200000
2023-12-14 08:56:11.381000,10.70318,10.69979,1760000,1200000
2023-12-14 08:56:11.482000,10.70318,10.69989,1760000,1200000
2023-12-14 08:56:11.583000,10.70318,10.69989,1760000,1200000
2023-12-14 08:56:11.785000,10.7036,10.69989,1760000,1960000
2023-12-14 08:56:12.138000,10.7036,10.69989,1760000,1960000
2023-12-14 08:56:12.441000,10.70398,10.69994,1760000,1960000
2023-12-14 08:56:12.744000,10.70399,10.70028,1760000,1200000
2023-12-14 08:56:13.248000,10.70381,10.70028,1760000,1200000
2023-12-14 08:56:13.753000,10.70346,10.69989,1760000,1960000
2023-12-14 08:56:13.804000,10.70416,10.70013,1760000,1200000
2023-12-14 08:56:13.905000,10.7038,10.69951,1960000,1960000
2023-12-14 08:56:13.956000,10.70357,10.70009,1960000,1200000
2023-12-14 08:56:14.007000,10.70357,10.69979,1960000,1960000
2023-12-14 08:56:14.259000,10.70342,10.69961,1960000,1960000
2023-12-14 08:56:14.411000,10.70342,10.69969,1960000,1200000
2023-12-14 08:56:14.462000,10.70277,10.69964,1760000,1200000
2023-12-14 08:56:14.614000,10.70342,10.70008,1960000,1200000
2023-12-14 08:56:14.715000,10.70341,10.69994,1960000,1200000
2023-12-14 08:56:14.816000,10.70361,10.69993,1960000,1200000
2023-12-14 08:56:15.322000,10.70327,10.69993,1760000,1200000
2023-12-14 08:56:15.373000,10.70327,10.70007,1760000,1200000
2023-12-14 08:56:15.777000,10.70332,10.69988,1760000,1200000
2023-12-14 08:56:15.828000,10.70333,10.69987,1760000,1200000
2023-12-14 08:56:15.979000,10.70332,10.69991,1760000,1200000
2023-12-14 08:56:16.336000,10.70317,10.6999,1760000,1200000
2023-12-14 08:56:16.841000,10.70287,10.6999,1760000,1200000
2023-12-14 08:56:17.094000,10.70287,10.69994,1760000,1200000
2023-12-14 08:56:17.346000,10.70287,10.69994,1760000,1200000
2023-12-14 08:56:17.397000,10.70287,10.69997,1760000,1200000
2023-12-14 08:56:17.750000,10.70293,10.69933,1760000,1960000
2023-12-14 08:56:17.852000,10.70292,10.69912,1760000,1960000
2023-12-14 08:56:18.256000,10.70259,10.69955,1760000,1200000
2023-12-14 08:56:18.307000,10.70338,10.69904,1960000,1960000
2023-12-14 08:56:18.358000,10.70338,10.6991,1960000,1960000
2023-12-14 08:56:18.408000,10.70338,10.69947,1960000,1200000
2023-12-14 08:56:18.560000,10.70327,10.69966,1200000,1200000
2023-12-14 08:56:18.661000,10.70339,10.69931,2460000,1960000
2023-12-14 08:56:18.813000,10.70317,10.69936,1760000,1200000
2023-12-14 08:56:18.864000,10.70316,10.69857,1760000,1960000
2023-12-14 08:56:18.965000,10.70316,10.70007,1760000,1200000
2023-12-14 08:56:19.067000,10.70349,10.70051,1760000,1200000
2023-12-14 08:56:19.168000,10.70349,10.70077,1760000,1200000
2023-12-14 08:56:19.270000,10.70405,10.701,1960000,1200000
2023-12-14 08:56:19.422000,10.70431,10.70103,1960000,1200000
2023-12-14 08:56:19.523000,10.70433,10.70123,1760000,1200000
2023-12-14 08:56:19.574000,10.70397,10.70108,1960000,1200000
2023-12-14 08:56:19.826000,10.70397,10.70108,1960000,1200000
2023-12-14 08:56:20.180000,10.70414,10.70107,1960000,1200000
